Packet_Number,Timestamp,Source_IP,Destination_IP,Protocol,Length,Source_Port,Destination_Port,Flags,Sequence_Number
369,34:35.5,172.17.0.17,172.17.0.99,6,60,88,49782,A,3882124829
370,34:35.5,172.17.0.17,172.17.0.99,6,338,49668,49779,PA,2533914236
371,34:35.5,172.17.0.99,172.17.0.17,6,274,49779,49668,PA,580214621
372,34:35.5,172.17.0.17,172.17.0.99,6,1514,88,49782,A,3882124829
373,34:35.5,172.17.0.17,172.17.0.99,6,210,88,49782,PA,3882126289
374,34:35.5,172.17.0.99,172.17.0.17,6,60,49782,88,A,3931911704
375,34:35.5,172.17.0.99,172.17.0.17,6,60,49782,88,FA,3931911704
376,34:35.5,172.17.0.17,172.17.0.99,6,60,88,49782,A,3882126445
377,34:35.5,172.17.0.17,172.17.0.99,6,60,88,49782,RA,3882126445
378,34:35.5,172.17.0.17,172.17.0.99,6,159,49668,49779,PA,2533914520
379,34:35.5,172.17.0.99,172.17.0.17,6,1514,49778,445,A,2251298878
380,34:35.5,172.17.0.99,172.17.0.17,6,1514,49778,445,A,2251300338
381,34:35.5,172.17.0.99,172.17.0.17,6,736,49778,445,PA,2251301798
382,34:35.5,172.17.0.99,172.17.0.17,6,322,49779,49668,PA,580214841
383,34:35.5,172.17.0.17,172.17.0.99,6,60,445,49778,A,3245408090
384,34:35.5,172.17.0.17,172.17.0.99,6,258,49668,49779,PA,2533914625
385,34:35.5,172.17.0.99,172.17.0.17,6,322,49779,49668,PA,580215109
386,34:35.5,172.17.0.17,172.17.0.99,6,418,49668,49779,PA,2533914829
387,34:35.5,172.17.0.99,172.17.0.17,6,322,49779,49668,PA,580215377
388,34:35.5,172.17.0.17,172.17.0.99,6,402,49668,49779,PA,2533915193
389,34:35.5,172.17.0.99,172.17.0.17,6,194,49779,49668,PA,580215645
390,34:35.5,172.17.0.17,172.17.0.99,6,314,445,49778,PA,3245408090
391,34:35.5,172.17.0.17,172.17.0.99,6,194,49668,49779,PA,2533915541
392,34:35.5,172.17.0.99,172.17.0.17,6,204,49778,445,PA,2251302480
393,34:35.5,172.17.0.17,172.17.0.99,6,138,445,49778,PA,3245408350
394,34:35.5,172.17.0.99,172.17.0.17,6,178,49778,445,PA,2251302630
395,34:35.5,172.17.0.99,172.17.0.17,6,186,49778,445,PA,2251302754
396,34:35.5,172.17.0.17,172.17.0.99,6,60,445,49778,A,3245408434
397,34:35.5,172.17.0.17,172.17.0.99,6,322,445,49778,PA,3245408434
398,34:35.5,172.17.0.17,172.17.0.99,6,210,445,49778,PA,3245408702
399,34:35.5,172.17.0.99,172.17.0.17,6,60,49778,445,A,2251302886
400,34:35.5,172.17.0.99,172.17.0.17,6,162,49778,445,PA,2251302886
401,34:35.5,172.17.0.17,172.17.0.99,6,154,445,49778,PA,3245408858
402,34:35.5,172.17.0.99,172.17.0.17,6,330,49778,445,PA,2251302994
403,34:35.5,172.17.0.17,172.17.0.99,6,138,445,49778,PA,3245408958
404,34:35.5,172.17.0.99,172.17.0.17,6,66,49783,389,S,3900766030
405,34:35.5,172.17.0.99,172.17.0.17,6,171,49778,445,PA,2251303270
406,34:35.5,172.17.0.17,172.17.0.99,6,66,389,49783,SA,1148125338
407,34:35.5,172.17.0.99,172.17.0.17,6,60,49783,389,A,3900766031
408,34:35.5,172.17.0.17,172.17.0.99,6,254,445,49778,PA,3245409042
409,34:35.5,172.17.0.99,172.17.0.17,6,322,49778,445,PA,2251303387
410,34:35.5,172.17.0.17,172.17.0.99,6,234,445,49778,PA,3245409242
411,34:35.5,172.17.0.99,172.17.0.17,6,1514,49783,389,A,3900766031
412,34:35.5,172.17.0.99,172.17.0.17,6,656,49783,389,PA,3900767491
413,34:35.5,172.17.0.99,172.17.0.17,6,230,49778,445,PA,2251303655
414,34:35.5,172.17.0.17,172.17.0.99,6,60,389,49783,A,1148125339
415,34:35.5,172.17.0.17,172.17.0.99,6,378,445,49778,PA,3245409422
416,34:35.5,172.17.0.99,172.17.0.17,6,286,49778,445,PA,2251303831
417,34:35.5,172.17.0.17,172.17.0.99,6,238,445,49778,PA,3245409746
418,34:35.5,172.17.0.99,172.17.0.17,6,258,49778,445,PA,2251304063
419,34:35.5,172.17.0.17,172.17.0.99,6,257,389,49783,PA,1148125339
420,34:35.5,172.17.0.17,172.17.0.99,6,218,445,49778,PA,3245409930
421,34:35.5,172.17.0.99,172.17.0.17,6,246,49778,445,PA,2251304267
422,34:35.5,172.17.0.17,172.17.0.99,6,218,445,49778,PA,3245410094
423,34:35.5,172.17.0.99,172.17.0.17,6,308,49778,445,PA,2251304459
424,34:35.5,172.17.0.17,172.17.0.99,6,258,445,49778,PA,3245410258
425,34:35.5,172.17.0.99,172.17.0.17,6,230,49778,445,PA,2251304713
426,34:35.5,172.17.0.17,172.17.0.99,6,218,445,49778,PA,3245410462
427,34:35.5,172.17.0.99,172.17.0.17,6,226,49778,445,PA,2251304889
428,34:35.5,172.17.0.17,172.17.0.99,6,878,445,49778,PA,3245410626
429,34:35.5,172.17.0.99,172.17.0.17,6,226,49778,445,PA,2251305061
430,34:35.5,172.17.0.99,172.17.0.17,6,217,49783,389,PA,3900768093
431,34:35.5,172.17.0.17,172.17.0.99,6,528,389,49783,PA,1148125549
432,34:35.5,172.17.0.17,172.17.0.99,6,418,445,49778,PA,3245411450
433,34:35.5,172.17.0.99,172.17.0.17,6,222,49778,445,PA,2251305233
434,34:35.5,172.17.0.17,172.17.0.99,6,238,445,49778,PA,3245411814
435,34:35.5,172.17.0.99,172.17.0.17,6,66,49784,389,S,2916914880
436,34:35.5,172.17.0.99,172.17.0.17,6,342,49778,445,PA,2251305401
437,34:35.5,172.17.0.17,172.17.0.99,6,66,389,49784,SA,3076180447
438,34:35.5,172.17.0.99,172.17.0.17,6,60,49784,389,A,2916914881
439,34:35.5,172.17.0.17,172.17.0.99,6,226,445,49778,PA,3245411998
440,34:35.5,172.17.0.99,172.17.0.17,6,222,49778,445,PA,2251305689
441,34:35.5,172.17.0.17,172.17.0.99,6,218,445,49778,PA,3245412170
442,34:35.5,172.17.0.99,172.17.0.17,6,1514,49784,389,A,2916914881
443,34:35.5,172.17.0.99,172.17.0.17,6,642,49784,389,PA,2916916341
444,34:35.5,172.17.0.99,172.17.0.17,6,222,49778,445,PA,2251305857
445,34:35.5,172.17.0.17,172.17.0.99,6,60,389,49784,A,3076180448
446,34:35.5,172.17.0.17,172.17.0.99,6,218,445,49778,PA,3245412334
447,34:35.5,172.17.0.99,172.17.0.17,6,222,49778,445,PA,2251306025
448,34:35.5,172.17.0.17,172.17.0.99,6,218,445,49778,PA,3245412498
449,34:35.5,172.17.0.99,172.17.0.17,6,222,49778,445,PA,2251306193
450,34:35.5,172.17.0.17,172.17.0.99,6,218,445,49778,PA,3245412662
451,34:35.5,172.17.0.99,172.17.0.17,6,146,49778,445,PA,2251306361
452,34:35.5,172.17.0.17,172.17.0.99,6,257,389,49784,PA,3076180448
453,34:35.5,172.17.0.17,172.17.0.99,6,182,445,49778,PA,3245412826
454,34:35.5,172.17.0.99,172.17.0.17,6,230,49784,389,PA,2916916929
455,34:35.5,172.17.0.17,172.17.0.99,6,210,389,49784,PA,3076180658
456,34:35.5,172.17.0.99,172.17.0.17,6,230,49784,389,PA,2916917105
457,34:35.5,172.17.0.17,172.17.0.99,6,204,389,49784,PA,3076180814
458,34:35.5,172.17.0.99,172.17.0.17,6,642,49783,389,PA,3900768256
459,34:35.5,172.17.0.17,172.17.0.99,6,108,389,49783,PA,1148126023
460,34:35.5,172.17.0.99,172.17.0.17,6,97,49784,389,PA,2916917281
461,34:35.5,172.17.0.99,172.17.0.17,6,60,49784,389,FA,2916917324
462,34:35.5,172.17.0.17,172.17.0.99,6,60,389,49784,A,3076180964
463,34:35.5,172.17.0.17,172.17.0.99,6,60,389,49784,RA,3076180964
464,34:35.5,172.17.0.99,172.17.0.17,6,97,49783,389,PA,3900768844
465,34:35.5,172.17.0.99,172.17.0.17,6,60,49783,389,FA,3900768887
466,34:35.5,172.17.0.17,172.17.0.99,6,60,389,49783,A,1148126077
467,34:35.5,172.17.0.17,172.17.0.99,6,60,389,49783,RA,1148126077
468,34:35.5,172.17.0.99,172.17.0.17,6,60,49777,135,A,1886450144
469,34:35.5,172.17.0.99,172.17.0.17,6,60,49778,445,A,2251306453
470,34:35.5,172.17.0.99,172.17.0.17,6,60,49779,49668,A,580215785
471,34:35.6,172.17.0.99,172.17.0.17,6,66,49785,445,S,1890723309
472,34:35.6,172.17.0.17,172.17.0.99,6,66,445,49785,SA,2954563051
473,34:35.6,172.17.0.99,172.17.0.17,6,60,49785,445,A,1890723310
474,34:35.6,172.17.0.99,172.17.0.17,6,342,49785,445,PA,1890723310
475,34:35.6,172.17.0.17,172.17.0.99,6,430,445,49785,PA,2954563052
476,34:35.6,172.17.0.99,172.17.0.17,6,66,49786,88,S,1628309971
477,34:35.6,172.17.0.17,172.17.0.99,6,66,88,49786,SA,1498026869
478,34:35.6,172.17.0.99,172.17.0.17,6,60,49786,88,A,1628309972
479,34:35.6,172.17.0.99,172.17.0.17,6,1514,49786,88,A,1628309972
480,34:35.6,172.17.0.99,172.17.0.17,6,373,49786,88,PA,1628311432
481,34:35.6,172.17.0.17,172.17.0.99,6,60,88,49786,A,1498026870
482,34:35.6,172.17.0.17,172.17.0.99,6,1514,88,49786,A,1498026870
483,34:35.6,172.17.0.17,172.17.0.99,6,331,88,49786,PA,1498028330
484,34:35.6,172.17.0.99,172.17.0.17,6,60,49786,88,A,1628311751
485,34:35.6,172.17.0.99,172.17.0.17,6,60,49786,88,FA,1628311751
486,34:35.6,172.17.0.17,172.17.0.99,6,60,88,49786,A,1498028607
487,34:35.6,172.17.0.17,172.17.0.99,6,60,88,49786,RA,1498028607
488,34:35.6,172.17.0.99,172.17.0.17,6,1514,49785,445,A,1890723598
489,34:35.6,172.17.0.99,172.17.0.17,6,1514,49785,445,A,1890725058
490,34:35.6,172.17.0.99,172.17.0.17,6,691,49785,445,PA,1890726518
491,34:35.6,172.17.0.17,172.17.0.99,6,60,445,49785,A,2954563428
492,34:35.6,172.17.0.17,172.17.0.99,6,314,445,49785,PA,2954563428
493,34:35.6,172.17.0.99,172.17.0.17,6,180,49785,445,PA,1890727155
494,34:35.6,172.17.0.17,172.17.0.99,6,138,445,49785,PA,2954563688
495,34:35.6,172.17.0.99,172.17.0.17,6,178,49785,445,PA,1890727281
496,34:35.6,172.17.0.17,172.17.0.99,6,322,445,49785,PA,2954563772
497,34:35.6,172.17.0.99,172.17.0.17,6,60,49785,445,A,1890727405
498,34:35.8,172.17.0.99,172.17.0.17,17,72,57960,53,,
499,34:35.9,172.17.0.17,172.17.0.99,17,337,53,57960,,
500,34:35.9,172.17.0.99,23.221.24.58,6,66,49787,443,S,34061161
501,34:35.9,172.17.0.99,20.10.31.115,6,306,49771,443,PA,1388128455
502,34:35.9,23.221.24.58,172.17.0.99,6,66,443,49787,SA,490923760
503,34:35.9,172.17.0.99,23.221.24.58,6,60,49787,443,A,34061162
504,34:35.9,172.17.0.99,23.221.24.58,6,340,49787,443,PA,34061162
505,34:36.0,23.221.24.58,172.17.0.99,6,1430,443,49787,A,490923761
506,34:36.0,172.17.0.99,23.221.24.58,6,60,49787,443,A,34061448
507,34:36.0,23.221.24.58,172.17.0.99,6,1430,443,49787,PA,490925137
508,34:36.0,23.221.24.58,172.17.0.99,6,1337,443,49787,PA,490926513
509,34:36.0,172.17.0.99,23.221.24.58,6,60,49787,443,A,34061448
510,34:36.0,172.17.0.99,23.221.24.58,6,60,49787,443,A,34061448
511,34:36.0,172.17.0.99,23.221.24.58,6,134,49787,443,PA,34061448
512,34:36.0,172.17.0.99,23.221.24.58,6,134,49787,443,PA,34061528
513,34:36.0,172.17.0.99,23.221.24.58,6,351,49787,443,PA,34061608
514,34:36.0,172.17.0.99,23.221.24.58,6,148,49787,443,PA,34061905
515,34:36.0,172.17.0.99,23.221.24.58,6,85,49787,443,PA,34061999
516,34:36.0,23.221.24.58,172.17.0.99,6,60,443,49787,A,490927796
517,34:36.0,23.221.24.58,172.17.0.99,6,60,443,49787,A,490927796
518,34:36.0,23.221.24.58,172.17.0.99,6,341,443,49787,PA,490927796
519,34:36.0,23.221.24.58,172.17.0.99,6,341,443,49787,PA,490928083
520,34:36.0,23.221.24.58,172.17.0.99,6,115,443,49787,PA,490928370
521,34:36.0,23.221.24.58,172.17.0.99,6,85,443,49787,PA,490928431
522,34:36.0,172.17.0.99,23.221.24.58,6,60,49787,443,A,34062030
523,34:36.0,172.17.0.99,23.221.24.58,6,60,49787,443,A,34062030
524,34:36.0,172.17.0.99,23.221.24.58,6,60,49787,443,A,34062030
525,34:36.0,172.17.0.99,23.221.24.58,6,85,49787,443,PA,34062030
526,34:36.0,20.10.31.115,172.17.0.99,6,231,443,49771,PA,1795908333
527,34:36.0,23.221.24.58,172.17.0.99,6,60,443,49787,A,490928462
528,34:36.1,172.17.0.99,172.17.0.17,17,74,57960,53,,
529,34:36.1,23.221.24.58,172.17.0.99,6,60,443,49787,A,490928462
530,34:36.1,172.17.0.99,20.10.31.115,6,60,49771,443,A,1388128707
531,34:36.1,172.17.0.17,172.17.0.99,17,180,53,57960,,
532,34:36.1,172.17.0.99,23.45.119.144,6,66,49788,443,S,1880748298
533,34:36.1,172.17.0.99,23.45.119.144,6,66,49789,443,S,2890916380
534,34:36.1,23.45.119.144,172.17.0.99,6,66,443,49788,SA,1219066099
535,34:36.1,23.45.119.144,172.17.0.99,6,66,443,49789,SA,111982111
536,34:36.1,172.17.0.99,23.45.119.144,6,60,49788,443,A,1880748299
537,34:36.1,172.17.0.99,23.45.119.144,6,60,49789,443,A,2890916381
538,34:36.1,172.17.0.99,23.45.119.144,6,324,49789,443,PA,2890916381
539,34:36.1,172.17.0.99,23.45.119.144,6,324,49788,443,PA,1880748299
540,34:36.2,23.45.119.144,172.17.0.99,6,1430,443,49788,A,1219066100
541,34:36.2,23.45.119.144,172.17.0.99,6,1430,443,49788,PA,1219067476
542,34:36.2,23.45.119.144,172.17.0.99,6,1146,443,49788,PA,1219068852
543,34:36.2,23.45.119.144,172.17.0.99,6,60,443,49789,A,111982112
544,34:36.2,172.17.0.99,23.45.119.144,6,60,49788,443,A,1880748569
545,34:36.2,23.45.119.144,172.17.0.99,6,1430,443,49789,A,111982112
546,34:36.2,23.45.119.144,172.17.0.99,6,1430,443,49789,PA,111983488
547,34:36.2,23.45.119.144,172.17.0.99,6,1146,443,49789,PA,111984864
548,34:36.2,23.221.24.58,172.17.0.99,6,872,443,49787,PA,490928462
549,34:36.2,172.17.0.99,23.45.119.144,6,60,49789,443,A,2890916651
550,34:36.2,172.17.0.99,23.221.24.58,6,60,49787,443,A,34062061
551,34:36.2,23.221.24.58,172.17.0.99,6,163,443,49787,PA,490929280
552,34:36.2,172.17.0.99,23.221.24.58,6,60,49787,443,A,34062061
553,34:36.2,172.17.0.99,23.45.119.144,6,134,49789,443,PA,2890916651
554,34:36.2,172.17.0.99,23.45.119.144,6,134,49788,443,PA,1880748569
555,34:36.2,23.45.119.144,172.17.0.99,6,60,443,49788,A,1219069944
556,34:36.2,23.45.119.144,172.17.0.99,6,60,443,49789,A,111985956
557,34:36.2,23.45.119.144,172.17.0.99,6,325,443,49789,PA,111985956
558,34:36.2,23.45.119.144,172.17.0.99,6,325,443,49789,PA,111986227
559,34:36.2,172.17.0.99,23.45.119.144,6,60,49789,443,A,2890916731
560,34:36.2,23.45.119.144,172.17.0.99,6,325,443,49788,PA,1219069944
561,34:36.2,23.45.119.144,172.17.0.99,6,325,443,49788,PA,1219070215
562,34:36.2,172.17.0.99,23.45.119.144,6,60,49788,443,A,1880748649
563,34:36.3,172.17.0.99,23.45.119.144,6,261,49788,443,PA,1880748649
564,34:36.3,172.17.0.99,23.45.119.144,6,261,49789,443,PA,2890916731
565,34:36.3,172.17.0.99,172.17.0.17,17,71,57960,53,,
566,34:36.3,23.45.119.144,172.17.0.99,6,60,443,49788,A,1219070486
567,34:36.3,23.45.119.144,172.17.0.99,6,1430,443,49788,A,1219070486
568,34:36.3,23.45.119.144,172.17.0.99,6,1430,443,49788,PA,1219071862
569,34:36.3,23.45.119.144,172.17.0.99,6,134,443,49788,PA,1219073238
570,34:36.3,23.45.119.144,172.17.0.99,6,1430,443,49789,A,111986498
571,34:36.3,172.17.0.99,23.45.119.144,6,60,49788,443,A,1880748856
572,34:36.3,23.45.119.144,172.17.0.99,6,1430,443,49789,PA,111987874
573,34:36.3,23.45.119.144,172.17.0.99,6,133,443,49789,PA,111989250
574,34:36.3,172.17.0.99,23.45.119.144,6,60,49789,443,A,2890916938
575,34:36.3,172.17.0.17,172.17.0.99,17,186,53,57960,,
576,34:36.3,172.17.0.99,20.96.153.111,6,66,49790,443,S,3061533911
577,34:36.4,20.96.153.111,172.17.0.99,6,66,443,49790,SA,2023262932
578,34:36.4,172.17.0.99,20.96.153.111,6,60,49790,443,A,3061533912
579,34:36.4,172.17.0.99,20.96.153.111,6,339,49790,443,PA,3061533912
580,34:36.5,20.96.153.111,172.17.0.99,6,1430,443,49790,A,2023262933
581,34:36.5,172.17.0.99,20.96.153.111,6,60,49790,443,A,3061534197
582,34:36.5,20.96.153.111,172.17.0.99,6,1430,443,49790,A,2023264309
583,34:36.5,20.96.153.111,172.17.0.99,6,1430,443,49790,A,2023265685
584,34:36.5,172.17.0.99,20.96.153.111,6,60,49790,443,A,3061534197
585,34:36.5,20.96.153.111,172.17.0.99,6,1430,443,49790,A,2023267061
586,34:36.5,172.17.0.99,20.96.153.111,6,60,49790,443,A,3061534197
587,34:36.5,172.17.0.99,20.96.153.111,6,60,49790,443,A,3061534197
588,34:36.5,20.96.153.111,172.17.0.99,6,768,443,49790,PA,2023268437
589,34:36.5,172.17.0.99,20.96.153.111,6,60,49790,443,A,3061534197
590,34:36.5,172.17.0.99,20.96.153.111,6,212,49790,443,PA,3061534197
591,34:36.5,172.17.0.99,20.96.153.111,6,141,49790,443,PA,3061534355
592,34:36.6,20.96.153.111,172.17.0.99,6,60,443,49790,A,2023269151
593,34:36.6,20.96.153.111,172.17.0.99,6,105,443,49790,PA,2023269151
594,34:36.6,172.17.0.99,20.96.153.111,6,60,49790,443,A,3061534442
595,34:36.6,20.96.153.111,172.17.0.99,6,123,443,49790,PA,2023269202
596,34:36.6,172.17.0.99,20.96.153.111,6,60,49790,443,A,3061534442
597,34:36.6,172.17.0.99,20.96.153.111,6,1442,49790,443,PA,3061534442
598,34:36.6,172.17.0.99,20.96.153.111,6,92,49790,443,PA,3061535830
599,34:36.7,172.17.0.99,172.17.0.17,17,71,57960,53,,
600,34:36.7,20.96.153.111,172.17.0.99,6,92,443,49790,PA,2023269271
601,34:36.7,172.17.0.99,20.96.153.111,6,60,49790,443,A,3061535868
602,34:36.7,172.17.0.17,172.17.0.99,17,146,53,57960,,
603,34:36.7,172.17.0.99,204.79.197.203,6,66,49791,443,S,3848058875
604,34:36.7,20.96.153.111,172.17.0.99,6,60,443,49790,A,2023269309
605,34:36.7,20.96.153.111,172.17.0.99,6,60,443,49790,A,2023269309
606,34:36.7,20.96.153.111,172.17.0.99,6,302,443,49790,PA,2023269309
607,34:36.7,172.17.0.99,20.96.153.111,6,60,49790,443,A,3061535868
608,34:36.7,172.17.0.99,172.17.0.17,6,382,49785,445,PA,1890727405
609,34:36.7,172.17.0.17,172.17.0.99,6,130,445,49785,PA,2954564040
610,34:36.7,172.17.0.99,172.17.0.17,6,250,49785,445,PA,1890727733
611,34:36.7,172.17.0.17,172.17.0.99,6,130,445,49785,PA,2954564116
612,34:36.7,204.79.197.203,172.17.0.99,6,66,443,49791,SA,4107651973
613,34:36.7,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848058876
614,34:36.8,172.17.0.99,204.79.197.203,6,339,49791,443,PA,3848058876
615,34:36.8,172.17.0.99,172.17.0.17,6,60,49785,445,A,1890727929
616,34:36.8,204.79.197.203,172.17.0.99,6,60,443,49791,A,4107651974
617,34:36.8,204.79.197.203,172.17.0.99,6,153,443,49791,PA,4107651974
618,34:36.8,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848059161
619,34:36.8,172.17.0.99,204.79.197.203,6,410,49791,443,PA,3848059161
620,34:36.8,172.17.0.99,23.221.24.58,6,66,49792,443,S,3373262693
621,34:36.9,23.221.24.58,172.17.0.99,6,66,443,49792,SA,2520678618
622,34:36.9,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373262694
623,34:36.9,172.17.0.99,23.221.24.58,6,340,49792,443,PA,3373262694
624,34:36.9,204.79.197.203,172.17.0.99,6,60,443,49791,A,4107652073
625,34:36.9,204.79.197.203,172.17.0.99,6,1430,443,49791,A,4107652073
626,34:36.9,204.79.197.203,172.17.0.99,6,1430,443,49791,A,4107653449
627,34:36.9,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848059517
628,34:36.9,204.79.197.203,172.17.0.99,6,1430,443,49791,A,4107654825
629,34:36.9,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848059517
630,34:36.9,204.79.197.203,172.17.0.99,6,1430,443,49791,A,4107656201
631,34:36.9,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848059517
632,34:36.9,204.79.197.203,172.17.0.99,6,596,443,49791,PA,4107657577
633,34:36.9,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848059517
634,34:36.9,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848059517
635,34:36.9,172.17.0.99,204.79.197.203,6,128,49791,443,PA,3848059517
636,34:36.9,172.17.0.99,204.79.197.203,6,134,49791,443,PA,3848059591
637,34:36.9,172.17.0.99,204.79.197.203,6,420,49791,443,PA,3848059671
638,34:36.9,23.221.24.58,172.17.0.99,6,1430,443,49792,A,2520678619
639,34:36.9,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373262980
640,34:36.9,23.221.24.58,172.17.0.99,6,1430,443,49792,PA,2520679995
641,34:36.9,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373262980
642,34:36.9,23.221.24.58,172.17.0.99,6,1339,443,49792,PA,2520681371
643,34:36.9,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373262980
644,34:36.9,172.17.0.99,23.221.24.58,6,134,49792,443,PA,3373262980
645,34:36.9,172.17.0.99,23.221.24.58,6,134,49792,443,PA,3373263060
646,34:36.9,172.17.0.99,23.221.24.58,6,614,49792,443,PA,3373263140
647,34:36.9,204.79.197.203,172.17.0.99,6,60,443,49791,A,4107658119
648,34:36.9,204.79.197.203,172.17.0.99,6,513,443,49791,PA,4107658119
649,34:36.9,204.79.197.203,172.17.0.99,6,116,443,49791,PA,4107658578
650,34:36.9,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848060037
651,34:36.9,172.17.0.99,204.79.197.203,6,85,49791,443,PA,3848060037
652,34:36.9,204.79.197.203,172.17.0.99,6,60,443,49791,A,4107658640
653,34:37.0,23.221.24.58,172.17.0.99,6,60,443,49792,A,2520682656
654,34:37.0,23.221.24.58,172.17.0.99,6,60,443,49792,A,2520682656
655,34:37.0,23.221.24.58,172.17.0.99,6,341,443,49792,PA,2520682656
656,34:37.0,23.221.24.58,172.17.0.99,6,341,443,49792,PA,2520682943
657,34:37.0,23.221.24.58,172.17.0.99,6,60,443,49792,A,2520683230
658,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263700
659,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263700
660,34:37.0,204.79.197.203,172.17.0.99,6,85,443,49791,PA,4107658640
661,34:37.0,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848060068
662,34:37.0,23.221.24.58,172.17.0.99,6,115,443,49792,PA,2520683230
663,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263700
664,34:37.0,172.17.0.99,23.221.24.58,6,85,49792,443,PA,3373263700
665,34:37.0,23.221.24.58,172.17.0.99,6,85,443,49792,PA,2520683291
666,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263731
667,34:37.0,204.79.197.203,172.17.0.99,6,60,443,49791,A,4107658671
668,34:37.0,172.17.0.99,172.17.0.17,17,86,57960,53,,
669,34:37.0,204.79.197.203,172.17.0.99,6,1430,443,49791,A,4107658671
670,34:37.0,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848060068
671,34:37.0,204.79.197.203,172.17.0.99,6,1430,443,49791,A,4107660047
672,34:37.0,204.79.197.203,172.17.0.99,6,776,443,49791,PA,4107661423
673,34:37.0,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848060068
674,34:37.0,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848060068
675,34:37.0,204.79.197.203,172.17.0.99,6,1430,443,49791,A,4107662145
676,34:37.0,204.79.197.203,172.17.0.99,6,1430,443,49791,A,4107663521
677,34:37.0,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848060068
678,34:37.0,204.79.197.203,172.17.0.99,6,1429,443,49791,PA,4107664897
679,34:37.0,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848060068
680,34:37.0,204.79.197.203,172.17.0.99,6,1430,443,49791,A,4107666272
681,34:37.0,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848060068
682,34:37.0,204.79.197.203,172.17.0.99,6,168,443,49791,PA,4107667648
683,34:37.0,204.79.197.203,172.17.0.99,6,85,443,49791,PA,4107667762
684,34:37.0,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848060068
685,34:37.0,172.17.0.99,204.79.197.203,6,60,49791,443,A,3848060068
686,34:37.0,23.221.24.58,172.17.0.99,6,711,443,49792,PA,2520683322
687,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263731
688,34:37.0,23.221.24.58,172.17.0.99,6,1430,443,49792,A,2520683979
689,34:37.0,23.221.24.58,172.17.0.99,6,1430,443,49792,PA,2520685355
690,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263731
691,34:37.0,23.221.24.58,172.17.0.99,6,1430,443,49792,A,2520686731
692,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263731
693,34:37.0,23.221.24.58,172.17.0.99,6,1430,443,49792,PA,2520688107
694,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263731
695,34:37.0,23.221.24.58,172.17.0.99,6,1430,443,49792,A,2520689483
696,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263731
697,34:37.0,23.221.24.58,172.17.0.99,6,1430,443,49792,PA,2520690859
698,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263731
699,34:37.0,23.221.24.58,172.17.0.99,6,1430,443,49792,A,2520692235
700,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263731
701,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263731
702,34:37.0,23.221.24.58,172.17.0.99,6,1430,443,49792,PA,2520693611
703,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263731
704,34:37.0,23.221.24.58,172.17.0.99,6,1430,443,49792,A,2520694987
705,34:37.0,23.221.24.58,172.17.0.99,6,1430,443,49792,PA,2520696363
706,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263731
707,34:37.0,23.221.24.58,172.17.0.99,6,1430,443,49792,A,2520697739
708,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263731
709,34:37.0,23.221.24.58,172.17.0.99,6,1355,443,49792,PA,2520699115
710,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263731
711,34:37.0,23.221.24.58,172.17.0.99,6,1430,443,49792,A,2520700416
712,34:37.0,172.17.0.99,23.221.24.58,6,60,49792,443,A,3373263731
